,OFTIC,CNAME_actual,PENDS,PDICITY,AMASKCD,MEAN,STDEV,BPS,CPS,CPX,DPS,EBI,EBT,EPS,GPS,GRM,NAV,NDT,NET,PRE,ROE,SAL
9860,ROK,ROCKWELL AUTOMAT,2019-12-31,QTR,71636,167.86363636363637,16.679886531946636,6.1891,1.98,37.0,1.02,299.7,341.6,2.11,2.66,41.73,1036.5,1351.3,246.0,272.3,175.53,1684.5
9861,ROK,ROCKWELL AUTOMAT,2020-03-31,QTR,84139,247.66666666666663,27.409992563072556,5.3425,1.86,19.6,1.02,346.8,389.1,2.43,1.13,41.56,937.9,1409.9,283.2,320.8,169.35,1681.3
9862,ROK,ROCKWELL AUTOMAT,2020-06-30,QTR,115952,174.69230769230768,31.499548226308544,6.6537,2.97,35.3,1.02,184.0,227.5,1.27,2.73,39.76,1089.1,1486.8,148.5,167.6,85.39,1394.0
9863,ROK,ROCKWELL AUTOMAT,2020-09-30,QTR,71636,187.9032258064516,27.34392661233286,8.8757,2.79,22.0,1.02,284.9,329.9,1.87,2.25,40.7,1346.8,1294.7,219.1,258.9,97.47,1570.0
9864,ROK,ROCKWELL AUTOMAT,2020-12-31,QTR,183556,214.0,33.67046183229449,13.4056,2.96,27.1,1.07,280.6,315.9,2.38,5.06,41.3,1873.8,1400.4,278.7,326.0,86.24,1565.3
9865,ROK,ROCKWELL AUTOMAT,2021-03-31,QTR,84139,328.9230769230769,41.15426886914463,15.65,2.13,25.0,1.07,356.2,392.0,2.41,3.54,43.21,2128.7,1361.5,282.8,333.9,67.04,1776.1
9866,ROK,ROCKWELL AUTOMAT,2021-06-30,QTR,71636,256.6666666666667,27.71281292110204,19.5487,3.94,24.5,1.07,327.5,363.3,2.31,2.32,41.36,2578.1,1087.9,270.9,312.5,53.03,1848.2
9867,ROK,ROCKWELL AUTOMAT,2021-09-30,QTR,53685,275.0,26.03843313258307,20.6,1.7399999999999998,43.7,1.07,286.6,323.6,2.33,0.6699999999999999,39.79,2694.1,3311.5,273.5,199.3,46.96,1807.8
9868,ROK,ROCKWELL AUTOMAT,2021-12-31,QTR,71636,296.88235294117646,29.255090054854502,21.594,-0.1,37.1,1.12,324.7,383.6,2.14,2.05,40.33,2806.8,3534.4,251.3,293.6,36.546,1857.3
9869,ROK,ROCKWELL AUTOMAT,2022-03-31,QTR,92207,241.9,32.338505645258586,22.6523,0.78,45.3,1.12,258.7,298.1,1.66,0.4599999999999999,36.73,2929.9,3664.0,194.5,226.2,30.29,1808.1
9870,ROK,ROCKWELL AUTOMAT,2022-06-30,QTR,18334,319.7368421052632,38.676496028327584,20.5606,2.96,18.3,2.24,360.4,417.2,2.66,2.55,40.7,2685.6,3576.5,311.1,360.4,49.539,1968.7
