OFTIC,CNAME,PENDS,MEASURE,PDICITY,ANNDATS_x,VALUE,Quarter,Year,ALYSNAM,VALUE_ANALYST,AMASKCD,ANNDATS_y
A,AGILENT,2020-04-30,EBS,QTR,2020-05-21,1.1233333333333333,2020Q2,2020,LEONARD            D,82.0,109728,2020-04-02
A,AGILENT,2020-04-30,EBS,QTR,2020-05-21,1.1233333333333333,2020Q2,2020,KUMAR              V,83.0,150020,2020-04-09
A,AGILENT,2020-04-30,EBS,QTR,2020-05-21,1.1233333333333333,2020Q2,2020,SOUDA              P,90.0,168860,2020-04-13
A,AGILENT,2020-04-30,EBS,QTR,2020-05-21,1.1233333333333333,2020Q2,2020,COUILLARD          B,92.0,138700,2020-04-21
A,AGILENT,2020-04-30,EBS,QTR,2020-05-21,1.1233333333333333,2020Q2,2020,BEUCHAW            S,83.0,147830,2020-05-20
A,AGILENT,2020-04-30,EBS,QTR,2020-05-21,1.1233333333333333,2020Q2,2020,KUMAR              V,87.0,150020,2020-05-21
A,AGILENT,2020-04-30,EBS,QTR,2020-05-21,1.1233333333333333,2020Q2,2020,DE BRUIN           D,88.0,86687,2020-05-21
A,AGILENT,2020-04-30,EBS,QTR,2020-05-21,1.1233333333333333,2020Q2,2020,ARIAS              D,85.0,143937,2020-05-21
A,AGILENT,2020-04-30,EBS,QTR,2020-05-21,1.1233333333333333,2020Q2,2020,PETERSON           T,90.0,107607,2020-05-21
A,AGILENT,2020-04-30,EBS,QTR,2020-05-21,1.1233333333333333,2020Q2,2020,SOUDA              P,95.0,168860,2020-05-21
A,AGILENT,2020-04-30,EBS,QTR,2020-05-21,1.1233333333333333,2020Q2,2020,KNIGHT             P,90.0,20376,2020-05-22
A,AGILENT,2020-04-30,EBS,QTR,2020-05-21,1.1233333333333333,2020Q2,2020,COUILLARD          B,95.0,138700,2020-05-22
A,AGILENT,2020-04-30,EBS,QTR,2020-05-21,1.1233333333333333,2020Q2,2020,LEONARD            D,95.0,109728,2020-05-22
A,AGILENT,2020-04-30,EBS,QTR,2020-05-21,1.1233333333333333,2020Q2,2020,BEUCHAW            S,101.0,147830,2020-06-12
A,AGILENT,2020-04-30,EBS,QTR,2020-05-21,1.1233333333333333,2020Q2,2020,LEONARD            D,100.0,109728,2020-06-15
A,AGILENT,2020-04-30,EBT,QTR,2020-05-21,303.0,2020Q2,2020,BEUCHAW            S,81.0,147830,2020-04-01
A,AGILENT,2020-04-30,EBT,QTR,2020-05-21,303.0,2020Q2,2020,DE BRUIN           D,74.0,86687,2020-04-02
A,AGILENT,2020-04-30,EBT,QTR,2020-05-21,303.0,2020Q2,2020,ARIAS              D,73.0,143937,2020-04-02
A,AGILENT,2020-04-30,EBT,QTR,2020-05-21,303.0,2020Q2,2020,LEONARD            D,82.0,109728,2020-04-02
A,AGILENT,2020-04-30,EBT,QTR,2020-05-21,303.0,2020Q2,2020,KUMAR              V,83.0,150020,2020-04-09
A,AGILENT,2020-04-30,EBT,QTR,2020-05-21,303.0,2020Q2,2020,SOUDA              P,90.0,168860,2020-04-13
A,AGILENT,2020-04-30,EBT,QTR,2020-05-21,303.0,2020Q2,2020,COUILLARD          B,92.0,138700,2020-04-21
A,AGILENT,2020-04-30,EBT,QTR,2020-05-21,303.0,2020Q2,2020,BEUCHAW            S,83.0,147830,2020-05-20
A,AGILENT,2020-04-30,EBT,QTR,2020-05-21,303.0,2020Q2,2020,KUMAR              V,87.0,150020,2020-05-21
A,AGILENT,2020-04-30,EBT,QTR,2020-05-21,303.0,2020Q2,2020,DE BRUIN           D,88.0,86687,2020-05-21
A,AGILENT,2020-04-30,EBT,QTR,2020-05-21,303.0,2020Q2,2020,ARIAS              D,85.0,143937,2020-05-21
A,AGILENT,2020-04-30,EBT,QTR,2020-05-21,303.0,2020Q2,2020,PETERSON           T,90.0,107607,2020-05-21
A,AGILENT,2020-04-30,EBT,QTR,2020-05-21,303.0,2020Q2,2020,SOUDA              P,95.0,168860,2020-05-21
A,AGILENT,2020-04-30,EBT,QTR,2020-05-21,303.0,2020Q2,2020,KNIGHT             P,90.0,20376,2020-05-22
A,AGILENT,2020-04-30,EBT,QTR,2020-05-21,303.0,2020Q2,2020,COUILLARD          B,95.0,138700,2020-05-22
A,AGILENT,2020-04-30,EBT,QTR,2020-05-21,303.0,2020Q2,2020,LEONARD            D,95.0,109728,2020-05-22
A,AGILENT,2020-04-30,EBT,QTR,2020-05-21,303.0,2020Q2,2020,BEUCHAW            S,101.0,147830,2020-06-12
A,AGILENT,2020-04-30,EBT,QTR,2020-05-21,303.0,2020Q2,2020,LEONARD            D,100.0,109728,2020-06-15
A,AGILENT,2020-04-30,EPS,QTR,2020-05-21,0.71,2020Q2,2020,BEUCHAW            S,81.0,147830,2020-04-01
A,AGILENT,2020-04-30,EPS,QTR,2020-05-21,0.71,2020Q2,2020,DE BRUIN           D,74.0,86687,2020-04-02
A,AGILENT,2020-04-30,EPS,QTR,2020-05-21,0.71,2020Q2,2020,ARIAS              D,73.0,143937,2020-04-02
A,AGILENT,2020-04-30,EPS,QTR,2020-05-21,0.71,2020Q2,2020,LEONARD            D,82.0,109728,2020-04-02
A,AGILENT,2020-04-30,EPS,QTR,2020-05-21,0.71,2020Q2,2020,KUMAR              V,83.0,150020,2020-04-09
A,AGILENT,2020-04-30,EPS,QTR,2020-05-21,0.71,2020Q2,2020,SOUDA              P,90.0,168860,2020-04-13
A,AGILENT,2020-04-30,EPS,QTR,2020-05-21,0.71,2020Q2,2020,COUILLARD          B,92.0,138700,2020-04-21
A,AGILENT,2020-04-30,EPS,QTR,2020-05-21,0.71,2020Q2,2020,BEUCHAW            S,83.0,147830,2020-05-20
A,AGILENT,2020-04-30,EPS,QTR,2020-05-21,0.71,2020Q2,2020,KUMAR              V,87.0,150020,2020-05-21
A,AGILENT,2020-04-30,EPS,QTR,2020-05-21,0.71,2020Q2,2020,DE BRUIN           D,88.0,86687,2020-05-21
A,AGILENT,2020-04-30,EPS,QTR,2020-05-21,0.71,2020Q2,2020,ARIAS              D,85.0,143937,2020-05-21
A,AGILENT,2020-04-30,EPS,QTR,2020-05-21,0.71,2020Q2,2020,PETERSON           T,90.0,107607,2020-05-21
A,AGILENT,2020-04-30,EPS,QTR,2020-05-21,0.71,2020Q2,2020,SOUDA              P,95.0,168860,2020-05-21
A,AGILENT,2020-04-30,EPS,QTR,2020-05-21,0.71,2020Q2,2020,KNIGHT             P,90.0,20376,2020-05-22
A,AGILENT,2020-04-30,EPS,QTR,2020-05-21,0.71,2020Q2,2020,COUILLARD          B,95.0,138700,2020-05-22
A,AGILENT,2020-04-30,EPS,QTR,2020-05-21,0.71,2020Q2,2020,LEONARD            D,95.0,109728,2020-05-22
A,AGILENT,2020-04-30,EPS,QTR,2020-05-21,0.71,2020Q2,2020,BEUCHAW            S,101.0,147830,2020-06-12
A,AGILENT,2020-04-30,EPS,QTR,2020-05-21,0.71,2020Q2,2020,LEONARD            D,100.0,109728,2020-06-15
A,AGILENT,2020-04-30,GPS,QTR,2020-05-21,0.32,2020Q2,2020,BEUCHAW            S,81.0,147830,2020-04-01
A,AGILENT,2020-04-30,GPS,QTR,2020-05-21,0.32,2020Q2,2020,DE BRUIN           D,74.0,86687,2020-04-02
A,AGILENT,2020-04-30,GPS,QTR,2020-05-21,0.32,2020Q2,2020,ARIAS              D,73.0,143937,2020-04-02
A,AGILENT,2020-04-30,GPS,QTR,2020-05-21,0.32,2020Q2,2020,LEONARD            D,82.0,109728,2020-04-02
A,AGILENT,2020-04-30,GPS,QTR,2020-05-21,0.32,2020Q2,2020,KUMAR              V,83.0,150020,2020-04-09
A,AGILENT,2020-04-30,GPS,QTR,2020-05-21,0.32,2020Q2,2020,SOUDA              P,90.0,168860,2020-04-13
A,AGILENT,2020-04-30,GPS,QTR,2020-05-21,0.32,2020Q2,2020,COUILLARD          B,92.0,138700,2020-04-21
A,AGILENT,2020-04-30,GPS,QTR,2020-05-21,0.32,2020Q2,2020,BEUCHAW            S,83.0,147830,2020-05-20
A,AGILENT,2020-04-30,GPS,QTR,2020-05-21,0.32,2020Q2,2020,KUMAR              V,87.0,150020,2020-05-21
A,AGILENT,2020-04-30,GPS,QTR,2020-05-21,0.32,2020Q2,2020,DE BRUIN           D,88.0,86687,2020-05-21
A,AGILENT,2020-04-30,GPS,QTR,2020-05-21,0.32,2020Q2,2020,ARIAS              D,85.0,143937,2020-05-21
A,AGILENT,2020-04-30,GPS,QTR,2020-05-21,0.32,2020Q2,2020,PETERSON           T,90.0,107607,2020-05-21
A,AGILENT,2020-04-30,GPS,QTR,2020-05-21,0.32,2020Q2,2020,SOUDA              P,95.0,168860,2020-05-21
A,AGILENT,2020-04-30,GPS,QTR,2020-05-21,0.32,2020Q2,2020,KNIGHT             P,90.0,20376,2020-05-22
A,AGILENT,2020-04-30,GPS,QTR,2020-05-21,0.32,2020Q2,2020,COUILLARD          B,95.0,138700,2020-05-22
A,AGILENT,2020-04-30,GPS,QTR,2020-05-21,0.32,2020Q2,2020,LEONARD            D,95.0,109728,2020-05-22
A,AGILENT,2020-04-30,GPS,QTR,2020-05-21,0.32,2020Q2,2020,BEUCHAW            S,101.0,147830,2020-06-12
A,AGILENT,2020-04-30,GPS,QTR,2020-05-21,0.32,2020Q2,2020,LEONARD            D,100.0,109728,2020-06-15
A,AGILENT,2020-04-30,GRM,QTR,2020-05-21,53.07,2020Q2,2020,BEUCHAW            S,81.0,147830,2020-04-01
A,AGILENT,2020-04-30,GRM,QTR,2020-05-21,53.07,2020Q2,2020,DE BRUIN           D,74.0,86687,2020-04-02
A,AGILENT,2020-04-30,GRM,QTR,2020-05-21,53.07,2020Q2,2020,ARIAS              D,73.0,143937,2020-04-02
A,AGILENT,2020-04-30,GRM,QTR,2020-05-21,53.07,2020Q2,2020,LEONARD            D,82.0,109728,2020-04-02
A,AGILENT,2020-04-30,GRM,QTR,2020-05-21,53.07,2020Q2,2020,KUMAR              V,83.0,150020,2020-04-09
A,AGILENT,2020-04-30,GRM,QTR,2020-05-21,53.07,2020Q2,2020,SOUDA              P,90.0,168860,2020-04-13
A,AGILENT,2020-04-30,GRM,QTR,2020-05-21,53.07,2020Q2,2020,COUILLARD          B,92.0,138700,2020-04-21
A,AGILENT,2020-04-30,GRM,QTR,2020-05-21,53.07,2020Q2,2020,BEUCHAW            S,83.0,147830,2020-05-20
A,AGILENT,2020-04-30,GRM,QTR,2020-05-21,53.07,2020Q2,2020,KUMAR              V,87.0,150020,2020-05-21
A,AGILENT,2020-04-30,GRM,QTR,2020-05-21,53.07,2020Q2,2020,DE BRUIN           D,88.0,86687,2020-05-21
A,AGILENT,2020-04-30,GRM,QTR,2020-05-21,53.07,2020Q2,2020,ARIAS              D,85.0,143937,2020-05-21
A,AGILENT,2020-04-30,GRM,QTR,2020-05-21,53.07,2020Q2,2020,PETERSON           T,90.0,107607,2020-05-21
A,AGILENT,2020-04-30,GRM,QTR,2020-05-21,53.07,2020Q2,2020,SOUDA              P,95.0,168860,2020-05-21
A,AGILENT,2020-04-30,GRM,QTR,2020-05-21,53.07,2020Q2,2020,KNIGHT             P,90.0,20376,2020-05-22
A,AGILENT,2020-04-30,GRM,QTR,2020-05-21,53.07,2020Q2,2020,COUILLARD          B,95.0,138700,2020-05-22
A,AGILENT,2020-04-30,GRM,QTR,2020-05-21,53.07,2020Q2,2020,LEONARD            D,95.0,109728,2020-05-22
A,AGILENT,2020-04-30,GRM,QTR,2020-05-21,53.07,2020Q2,2020,BEUCHAW            S,101.0,147830,2020-06-12
A,AGILENT,2020-04-30,GRM,QTR,2020-05-21,53.07,2020Q2,2020,LEONARD            D,100.0,109728,2020-06-15
A,AGILENT,2020-04-30,NAV,QTR,2020-05-21,4768.0,2020Q2,2020,BEUCHAW            S,81.0,147830,2020-04-01
A,AGILENT,2020-04-30,NAV,QTR,2020-05-21,4768.0,2020Q2,2020,DE BRUIN           D,74.0,86687,2020-04-02
A,AGILENT,2020-04-30,NAV,QTR,2020-05-21,4768.0,2020Q2,2020,ARIAS              D,73.0,143937,2020-04-02
A,AGILENT,2020-04-30,NAV,QTR,2020-05-21,4768.0,2020Q2,2020,LEONARD            D,82.0,109728,2020-04-02
A,AGILENT,2020-04-30,NAV,QTR,2020-05-21,4768.0,2020Q2,2020,KUMAR              V,83.0,150020,2020-04-09
A,AGILENT,2020-04-30,NAV,QTR,2020-05-21,4768.0,2020Q2,2020,SOUDA              P,90.0,168860,2020-04-13
A,AGILENT,2020-04-30,NAV,QTR,2020-05-21,4768.0,2020Q2,2020,COUILLARD          B,92.0,138700,2020-04-21
A,AGILENT,2020-04-30,NAV,QTR,2020-05-21,4768.0,2020Q2,2020,BEUCHAW            S,83.0,147830,2020-05-20
A,AGILENT,2020-04-30,NAV,QTR,2020-05-21,4768.0,2020Q2,2020,KUMAR              V,87.0,150020,2020-05-21
A,AGILENT,2020-04-30,NAV,QTR,2020-05-21,4768.0,2020Q2,2020,DE BRUIN           D,88.0,86687,2020-05-21
A,AGILENT,2020-04-30,NAV,QTR,2020-05-21,4768.0,2020Q2,2020,ARIAS              D,85.0,143937,2020-05-21
A,AGILENT,2020-04-30,NAV,QTR,2020-05-21,4768.0,2020Q2,2020,PETERSON           T,90.0,107607,2020-05-21
A,AGILENT,2020-04-30,NAV,QTR,2020-05-21,4768.0,2020Q2,2020,SOUDA              P,95.0,168860,2020-05-21
A,AGILENT,2020-04-30,NAV,QTR,2020-05-21,4768.0,2020Q2,2020,KNIGHT             P,90.0,20376,2020-05-22
A,AGILENT,2020-04-30,NAV,QTR,2020-05-21,4768.0,2020Q2,2020,COUILLARD          B,95.0,138700,2020-05-22
A,AGILENT,2020-04-30,NAV,QTR,2020-05-21,4768.0,2020Q2,2020,LEONARD            D,95.0,109728,2020-05-22
A,AGILENT,2020-04-30,NAV,QTR,2020-05-21,4768.0,2020Q2,2020,BEUCHAW            S,101.0,147830,2020-06-12
A,AGILENT,2020-04-30,NAV,QTR,2020-05-21,4768.0,2020Q2,2020,LEONARD            D,100.0,109728,2020-06-15
A,AGILENT,2020-04-30,NDT,QTR,2020-05-21,1164.0,2020Q2,2020,BEUCHAW            S,81.0,147830,2020-04-01
A,AGILENT,2020-04-30,NDT,QTR,2020-05-21,1164.0,2020Q2,2020,DE BRUIN           D,74.0,86687,2020-04-02
A,AGILENT,2020-04-30,NDT,QTR,2020-05-21,1164.0,2020Q2,2020,ARIAS              D,73.0,143937,2020-04-02
A,AGILENT,2020-04-30,NDT,QTR,2020-05-21,1164.0,2020Q2,2020,LEONARD            D,82.0,109728,2020-04-02
A,AGILENT,2020-04-30,NDT,QTR,2020-05-21,1164.0,2020Q2,2020,KUMAR              V,83.0,150020,2020-04-09
A,AGILENT,2020-04-30,NDT,QTR,2020-05-21,1164.0,2020Q2,2020,SOUDA              P,90.0,168860,2020-04-13
A,AGILENT,2020-04-30,NDT,QTR,2020-05-21,1164.0,2020Q2,2020,COUILLARD          B,92.0,138700,2020-04-21
A,AGILENT,2020-04-30,NDT,QTR,2020-05-21,1164.0,2020Q2,2020,BEUCHAW            S,83.0,147830,2020-05-20
A,AGILENT,2020-04-30,NDT,QTR,2020-05-21,1164.0,2020Q2,2020,KUMAR              V,87.0,150020,2020-05-21
A,AGILENT,2020-04-30,NDT,QTR,2020-05-21,1164.0,2020Q2,2020,DE BRUIN           D,88.0,86687,2020-05-21
A,AGILENT,2020-04-30,NDT,QTR,2020-05-21,1164.0,2020Q2,2020,ARIAS              D,85.0,143937,2020-05-21
A,AGILENT,2020-04-30,NDT,QTR,2020-05-21,1164.0,2020Q2,2020,PETERSON           T,90.0,107607,2020-05-21
A,AGILENT,2020-04-30,NDT,QTR,2020-05-21,1164.0,2020Q2,2020,SOUDA              P,95.0,168860,2020-05-21
A,AGILENT,2020-04-30,NDT,QTR,2020-05-21,1164.0,2020Q2,2020,KNIGHT             P,90.0,20376,2020-05-22
A,AGILENT,2020-04-30,NDT,QTR,2020-05-21,1164.0,2020Q2,2020,COUILLARD          B,95.0,138700,2020-05-22
A,AGILENT,2020-04-30,NDT,QTR,2020-05-21,1164.0,2020Q2,2020,LEONARD            D,95.0,109728,2020-05-22
A,AGILENT,2020-04-30,NDT,QTR,2020-05-21,1164.0,2020Q2,2020,BEUCHAW            S,101.0,147830,2020-06-12
A,AGILENT,2020-04-30,NDT,QTR,2020-05-21,1164.0,2020Q2,2020,LEONARD            D,100.0,109728,2020-06-15
A,AGILENT,2020-04-30,NET,QTR,2020-05-21,223.0,2020Q2,2020,BEUCHAW            S,81.0,147830,2020-04-01
A,AGILENT,2020-04-30,NET,QTR,2020-05-21,223.0,2020Q2,2020,DE BRUIN           D,74.0,86687,2020-04-02
A,AGILENT,2020-04-30,NET,QTR,2020-05-21,223.0,2020Q2,2020,ARIAS              D,73.0,143937,2020-04-02
A,AGILENT,2020-04-30,NET,QTR,2020-05-21,223.0,2020Q2,2020,LEONARD            D,82.0,109728,2020-04-02
A,AGILENT,2020-04-30,NET,QTR,2020-05-21,223.0,2020Q2,2020,KUMAR              V,83.0,150020,2020-04-09
A,AGILENT,2020-04-30,NET,QTR,2020-05-21,223.0,2020Q2,2020,SOUDA              P,90.0,168860,2020-04-13
A,AGILENT,2020-04-30,NET,QTR,2020-05-21,223.0,2020Q2,2020,COUILLARD          B,92.0,138700,2020-04-21
A,AGILENT,2020-04-30,NET,QTR,2020-05-21,223.0,2020Q2,2020,BEUCHAW            S,83.0,147830,2020-05-20
A,AGILENT,2020-04-30,NET,QTR,2020-05-21,223.0,2020Q2,2020,KUMAR              V,87.0,150020,2020-05-21
A,AGILENT,2020-04-30,NET,QTR,2020-05-21,223.0,2020Q2,2020,DE BRUIN           D,88.0,86687,2020-05-21
A,AGILENT,2020-04-30,NET,QTR,2020-05-21,223.0,2020Q2,2020,ARIAS              D,85.0,143937,2020-05-21
A,AGILENT,2020-04-30,NET,QTR,2020-05-21,223.0,2020Q2,2020,PETERSON           T,90.0,107607,2020-05-21
A,AGILENT,2020-04-30,NET,QTR,2020-05-21,223.0,2020Q2,2020,SOUDA              P,95.0,168860,2020-05-21
A,AGILENT,2020-04-30,NET,QTR,2020-05-21,223.0,2020Q2,2020,KNIGHT             P,90.0,20376,2020-05-22
A,AGILENT,2020-04-30,NET,QTR,2020-05-21,223.0,2020Q2,2020,COUILLARD          B,95.0,138700,2020-05-22
A,AGILENT,2020-04-30,NET,QTR,2020-05-21,223.0,2020Q2,2020,LEONARD            D,95.0,109728,2020-05-22
A,AGILENT,2020-04-30,NET,QTR,2020-05-21,223.0,2020Q2,2020,BEUCHAW            S,101.0,147830,2020-06-12
A,AGILENT,2020-04-30,NET,QTR,2020-05-21,223.0,2020Q2,2020,LEONARD            D,100.0,109728,2020-06-15
A,AGILENT,2020-04-30,PRE,QTR,2020-05-21,263.0,2020Q2,2020,BEUCHAW            S,81.0,147830,2020-04-01
A,AGILENT,2020-04-30,PRE,QTR,2020-05-21,263.0,2020Q2,2020,DE BRUIN           D,74.0,86687,2020-04-02
A,AGILENT,2020-04-30,PRE,QTR,2020-05-21,263.0,2020Q2,2020,ARIAS              D,73.0,143937,2020-04-02
A,AGILENT,2020-04-30,PRE,QTR,2020-05-21,263.0,2020Q2,2020,LEONARD            D,82.0,109728,2020-04-02
A,AGILENT,2020-04-30,PRE,QTR,2020-05-21,263.0,2020Q2,2020,KUMAR              V,83.0,150020,2020-04-09
A,AGILENT,2020-04-30,PRE,QTR,2020-05-21,263.0,2020Q2,2020,SOUDA              P,90.0,168860,2020-04-13
A,AGILENT,2020-04-30,PRE,QTR,2020-05-21,263.0,2020Q2,2020,COUILLARD          B,92.0,138700,2020-04-21
A,AGILENT,2020-04-30,PRE,QTR,2020-05-21,263.0,2020Q2,2020,BEUCHAW            S,83.0,147830,2020-05-20
A,AGILENT,2020-04-30,PRE,QTR,2020-05-21,263.0,2020Q2,2020,KUMAR              V,87.0,150020,2020-05-21
A,AGILENT,2020-04-30,PRE,QTR,2020-05-21,263.0,2020Q2,2020,DE BRUIN           D,88.0,86687,2020-05-21
A,AGILENT,2020-04-30,PRE,QTR,2020-05-21,263.0,2020Q2,2020,ARIAS              D,85.0,143937,2020-05-21
A,AGILENT,2020-04-30,PRE,QTR,2020-05-21,263.0,2020Q2,2020,PETERSON           T,90.0,107607,2020-05-21
A,AGILENT,2020-04-30,PRE,QTR,2020-05-21,263.0,2020Q2,2020,SOUDA              P,95.0,168860,2020-05-21
A,AGILENT,2020-04-30,PRE,QTR,2020-05-21,263.0,2020Q2,2020,KNIGHT             P,90.0,20376,2020-05-22
A,AGILENT,2020-04-30,PRE,QTR,2020-05-21,263.0,2020Q2,2020,COUILLARD          B,95.0,138700,2020-05-22
A,AGILENT,2020-04-30,PRE,QTR,2020-05-21,263.0,2020Q2,2020,LEONARD            D,95.0,109728,2020-05-22
A,AGILENT,2020-04-30,PRE,QTR,2020-05-21,263.0,2020Q2,2020,BEUCHAW            S,101.0,147830,2020-06-12
A,AGILENT,2020-04-30,PRE,QTR,2020-05-21,263.0,2020Q2,2020,LEONARD            D,100.0,109728,2020-06-15
A,AGILENT,2020-04-30,ROE,QTR,2020-05-21,18.55,2020Q2,2020,BEUCHAW            S,81.0,147830,2020-04-01
A,AGILENT,2020-04-30,ROE,QTR,2020-05-21,18.55,2020Q2,2020,DE BRUIN           D,74.0,86687,2020-04-02
A,AGILENT,2020-04-30,ROE,QTR,2020-05-21,18.55,2020Q2,2020,ARIAS              D,73.0,143937,2020-04-02
A,AGILENT,2020-04-30,ROE,QTR,2020-05-21,18.55,2020Q2,2020,LEONARD            D,82.0,109728,2020-04-02
A,AGILENT,2020-04-30,ROE,QTR,2020-05-21,18.55,2020Q2,2020,KUMAR              V,83.0,150020,2020-04-09
A,AGILENT,2020-04-30,ROE,QTR,2020-05-21,18.55,2020Q2,2020,SOUDA              P,90.0,168860,2020-04-13
A,AGILENT,2020-04-30,ROE,QTR,2020-05-21,18.55,2020Q2,2020,COUILLARD          B,92.0,138700,2020-04-21
A,AGILENT,2020-04-30,ROE,QTR,2020-05-21,18.55,2020Q2,2020,BEUCHAW            S,83.0,147830,2020-05-20
A,AGILENT,2020-04-30,ROE,QTR,2020-05-21,18.55,2020Q2,2020,KUMAR              V,87.0,150020,2020-05-21
A,AGILENT,2020-04-30,ROE,QTR,2020-05-21,18.55,2020Q2,2020,DE BRUIN           D,88.0,86687,2020-05-21
A,AGILENT,2020-04-30,ROE,QTR,2020-05-21,18.55,2020Q2,2020,ARIAS              D,85.0,143937,2020-05-21
A,AGILENT,2020-04-30,ROE,QTR,2020-05-21,18.55,2020Q2,2020,PETERSON           T,90.0,107607,2020-05-21
A,AGILENT,2020-04-30,ROE,QTR,2020-05-21,18.55,2020Q2,2020,SOUDA              P,95.0,168860,2020-05-21
A,AGILENT,2020-04-30,ROE,QTR,2020-05-21,18.55,2020Q2,2020,KNIGHT             P,90.0,20376,2020-05-22
A,AGILENT,2020-04-30,ROE,QTR,2020-05-21,18.55,2020Q2,2020,COUILLARD          B,95.0,138700,2020-05-22
A,AGILENT,2020-04-30,ROE,QTR,2020-05-21,18.55,2020Q2,2020,LEONARD            D,95.0,109728,2020-05-22
A,AGILENT,2020-04-30,ROE,QTR,2020-05-21,18.55,2020Q2,2020,BEUCHAW            S,101.0,147830,2020-06-12
A,AGILENT,2020-04-30,ROE,QTR,2020-05-21,18.55,2020Q2,2020,LEONARD            D,100.0,109728,2020-06-15
A,AGILENT,2020-04-30,SAL,QTR,2020-05-21,1238.0,2020Q2,2020,BEUCHAW            S,81.0,147830,2020-04-01
A,AGILENT,2020-04-30,SAL,QTR,2020-05-21,1238.0,2020Q2,2020,DE BRUIN           D,74.0,86687,2020-04-02
A,AGILENT,2020-04-30,SAL,QTR,2020-05-21,1238.0,2020Q2,2020,ARIAS              D,73.0,143937,2020-04-02
A,AGILENT,2020-04-30,SAL,QTR,2020-05-21,1238.0,2020Q2,2020,LEONARD            D,82.0,109728,2020-04-02
A,AGILENT,2020-04-30,SAL,QTR,2020-05-21,1238.0,2020Q2,2020,KUMAR              V,83.0,150020,2020-04-09
A,AGILENT,2020-04-30,SAL,QTR,2020-05-21,1238.0,2020Q2,2020,SOUDA              P,90.0,168860,2020-04-13
A,AGILENT,2020-04-30,SAL,QTR,2020-05-21,1238.0,2020Q2,2020,COUILLARD          B,92.0,138700,2020-04-21
A,AGILENT,2020-04-30,SAL,QTR,2020-05-21,1238.0,2020Q2,2020,BEUCHAW            S,83.0,147830,2020-05-20
A,AGILENT,2020-04-30,SAL,QTR,2020-05-21,1238.0,2020Q2,2020,KUMAR              V,87.0,150020,2020-05-21
A,AGILENT,2020-04-30,SAL,QTR,2020-05-21,1238.0,2020Q2,2020,DE BRUIN           D,88.0,86687,2020-05-21
A,AGILENT,2020-04-30,SAL,QTR,2020-05-21,1238.0,2020Q2,2020,ARIAS              D,85.0,143937,2020-05-21
A,AGILENT,2020-04-30,SAL,QTR,2020-05-21,1238.0,2020Q2,2020,PETERSON           T,90.0,107607,2020-05-21
A,AGILENT,2020-04-30,SAL,QTR,2020-05-21,1238.0,2020Q2,2020,SOUDA              P,95.0,168860,2020-05-21
A,AGILENT,2020-04-30,SAL,QTR,2020-05-21,1238.0,2020Q2,2020,KNIGHT             P,90.0,20376,2020-05-22
A,AGILENT,2020-04-30,SAL,QTR,2020-05-21,1238.0,2020Q2,2020,COUILLARD          B,95.0,138700,2020-05-22
A,AGILENT,2020-04-30,SAL,QTR,2020-05-21,1238.0,2020Q2,2020,LEONARD            D,95.0,109728,2020-05-22
A,AGILENT,2020-04-30,SAL,QTR,2020-05-21,1238.0,2020Q2,2020,BEUCHAW            S,101.0,147830,2020-06-12
A,AGILENT,2020-04-30,SAL,QTR,2020-05-21,1238.0,2020Q2,2020,LEONARD            D,100.0,109728,2020-06-15
A,AGILENT,2020-07-31,BPS,QTR,2020-08-18,16.1197,2020Q3,2020,MEEHAN             J,77.0,180911,2020-07-01
A,AGILENT,2020-07-31,BPS,QTR,2020-08-18,16.1197,2020Q3,2020,KUMAR              V,92.0,150020,2020-07-08
A,AGILENT,2020-07-31,BPS,QTR,2020-08-18,16.1197,2020Q3,2020,DE BRUIN           D,99.0,86687,2020-07-20
A,AGILENT,2020-07-31,BPS,QTR,2020-08-18,16.1197,2020Q3,2020,KUMAR              V,100.0,150020,2020-08-18
A,AGILENT,2020-07-31,BPS,QTR,2020-08-18,16.1197,2020Q3,2020,PETERSON           T,110.0,107607,2020-08-18
A,AGILENT,2020-07-31,BPS,QTR,2020-08-18,16.1197,2020Q3,2020,SOUDA              P,100.0,168860,2020-08-18
A,AGILENT,2020-07-31,BPS,QTR,2020-08-18,16.1197,2020Q3,2020,DE BRUIN           D,103.0,86687,2020-08-18
A,AGILENT,2020-07-31,BPS,QTR,2020-08-18,16.1197,2020Q3,2020,MEEHAN             J,88.0,180911,2020-08-18
A,AGILENT,2020-07-31,BPS,QTR,2020-08-18,16.1197,2020Q3,2020,ARIAS              D,100.0,143937,2020-08-18
A,AGILENT,2020-07-31,BPS,QTR,2020-08-18,16.1197,2020Q3,2020,LEONARD            D,105.0,109728,2020-08-18
A,AGILENT,2020-07-31,BPS,QTR,2020-08-18,16.1197,2020Q3,2020,COUILLARD          B,110.0,138700,2020-08-19
A,AGILENT,2020-07-31,BPS,QTR,2020-08-18,16.1197,2020Q3,2020,MAINWARING         J,105.0,189813,2020-09-30
A,AGILENT,2020-07-31,CPS,QTR,2020-08-18,0.93,2020Q3,2020,MEEHAN             J,77.0,180911,2020-07-01
A,AGILENT,2020-07-31,CPS,QTR,2020-08-18,0.93,2020Q3,2020,KUMAR              V,92.0,150020,2020-07-08
